('2006-9-11', 34.00, 'Botteghino', 'D', 2, 13, 1),
('2007-11-15', 34.00, 'Botteghino', 'E', 8, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'A', 1, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'D', 5, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'A', 8, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'C', 9, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'F', 5, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'E', 2, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'C', 5, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'C', 1, 1, 168),
('2007-11-15', 34.00, 'Botteghino', 'A', 7, 1, 168),
('2010-5-13', 40.00, 'Botteghino', 'D', 7, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'F', 7, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'F', 2, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'A', 8, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'F', 5, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'D', 6, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'F', 6, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'F', 8, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'B', 2, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'D', 2, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'B', 8, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'D', 1, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'D', 7, 14, 169),
('2010-5-13', 40.00, 'Prenotato', 'B', 1, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'B', 5, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'C', 8, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'B', 2, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'A', 1, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'F', 9, 14, 169),
('2010-5-13', 40.00, 'Botteghino', 'B', 1, 14, 169),
('2005-9-27', 32.00, 'Botteghino', 'D', 6, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'F', 4, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'A', 7, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'C', 5, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'E', 5, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'C', 5, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'C', 2, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'D', 3, 7, 170),
('2005-9-27', 32.00, 'Online', 'B', 8, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'F', 7, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'C', 1, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'B', 2, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'F', 8, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'C', 2, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'E', 4, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'A', 8, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'A', 9, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'B', 9, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'C', 8, 7, 170),
('2005-9-27', 32.00, 'Botteghino', 'A', 8, 7, 170),
('2012-11-20', 32.00, 'Botteghino', 'D', 9, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'F', 8, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'B', 2, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 7, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 4, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 4, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 9, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'F', 5, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 3, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'B', 1, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'B', 8, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'E', 8, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 1, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'D', 1, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 5, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 9, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'B', 4, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'C', 7, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'F', 7, 11, 171),
('2012-11-20', 32.00, 'Botteghino', 'A', 2, 11, 171),
('2022-5-25', 42.00, 'Botteghino', 'E', 8, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'F', 7, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'A', 1, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'E', 6, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'C', 7, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'F', 4, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'C', 2, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'E', 1, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'A', 2, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'B', 2, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'F', 9, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'B', 5, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'B', 4, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'F', 2, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'F', 1, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'F', 4, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'E', 6, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'B', 5, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'D', 6, 7, 172),
('2022-5-25', 42.00, 'Botteghino', 'E', 8, 7, 172),
('2019-4-4', 50.00, 'Botteghino', 'D', 9, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'D', 8, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'A', 6, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'F', 9, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'B', 3, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 8, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'A', 2, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 9, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 7, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 1, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'B', 5, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'A', 6, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 3, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'D', 6, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'A', 7, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 5, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'E', 6, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'B', 5, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'C', 5, 9, 173),
('2019-4-4', 50.00, 'Botteghino', 'A', 4, 9, 173),
('2022-11-8', 31.00, 'Botteghino', 'D', 8, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'A', 2, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'F', 7, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'B', 2, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'F', 7, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'F', 9, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'B', 4, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'A', 5, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'A', 7, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'C', 2, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'D', 3, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'B', 8, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'F', 4, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'A', 2, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'F', 6, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'E', 5, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'F', 7, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'B', 8, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'B', 8, 1, 174),
('2022-11-8', 31.00, 'Botteghino', 'A', 8, 1, 174),
('2009-6-6', 45.00, 'Botteghino', 'D', 4, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'B', 3, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'A', 8, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'C', 1, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'B', 6, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'A', 4, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'A', 1, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'E', 8, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'D', 5, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'B', 4, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'A', 1, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'E', 9, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'C', 7, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'E', 3, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'D', 2, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'F', 1, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'C', 8, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'A', 6, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'F', 7, 2, 175),
('2009-6-6', 45.00, 'Botteghino', 'F', 9, 2, 175),
('2005-1-6', 50.00, 'Botteghino', 'A', 7, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'F', 6, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'C', 9, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'F', 6, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'A', 8, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'D', 8, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'E', 9, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'A', 5, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'B', 1, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'D', 3, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'A', 3, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'B', 4, 2, 176),
('2005-1-6', 50.00, 'Prenotato', 'E', 6, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'C', 2, 2, 176),
('2005-1-6', 50.00, 'Prenotato', 'A', 7, 2, 176),
('2005-1-6', 50.00, 'Online', 'D', 9, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'F', 8, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'A', 9, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'E', 8, 2, 176),
('2005-1-6', 50.00, 'Botteghino', 'F', 8, 2, 176),
('2007-4-12', 38.00, 'Botteghino', 'E', 8, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'F', 9, 6, 177),
('2007-4-12', 38.00, 'Prenotato', 'A', 5, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'E', 1, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'C', 8, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'A', 1, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'F', 6, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'A', 3, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'B', 2, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'E', 5, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'D', 1, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'A', 8, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'B', 1, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'C', 6, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'A', 9, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'F', 3, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'F', 9, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'F', 5, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'B', 7, 6, 177),
('2007-4-12', 38.00, 'Botteghino', 'E', 6, 6, 177),
('2011-12-27', 39.00, 'Botteghino', 'F', 6, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'B', 8, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'D', 4, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'E', 9, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'D', 2, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'F', 6, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'D', 1, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'F', 6, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'C', 1, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'B', 1, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'E', 1, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'C', 8, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'F', 4, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'B', 9, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'F', 4, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'D', 4, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'F', 1, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'E', 1, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'E', 6, 6, 178),
('2011-12-27', 39.00, 'Botteghino', 'C', 2, 6, 178),
('2003-6-14', 45.00, 'Botteghino', 'F', 1, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'B', 7, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'E', 2, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 5, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 3, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'B', 3, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 8, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 9, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'B', 7, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'A', 4, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'D', 7, 7, 179),
('2003-6-14', 45.00, 'Prenotato', 'B', 9, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'B', 1, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'B', 5, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'E', 5, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 7, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'C', 3, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 2, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'E', 8, 7, 179),
('2003-6-14', 45.00, 'Botteghino', 'F', 9, 7, 179),
('2019-10-10', 30.00, 'Botteghino', 'E', 6, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'D', 9, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'E', 4, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'F', 2, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'E', 5, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'C', 3, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'C', 6, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'E', 4, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'F', 3, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'E', 1, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'A', 6, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'B', 6, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'A', 1, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'C', 9, 1, 180),
('2019-10-10', 30.00, 'Online', 'E', 8, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'E', 8, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'A', 2, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'D', 5, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'A', 5, 1, 180),
('2019-10-10', 30.00, 'Botteghino', 'E', 3, 1, 180),
('2016-5-8', 37.00, 'Botteghino', 'B', 2, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 1, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'D', 8, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'C', 9, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'E', 3, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'A', 8, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 6, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 9, 14, 181),
('2016-5-8', 37.00, 'Prenotato', 'E', 7, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 8, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 7, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'E', 6, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'A', 4, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'C', 3, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'A', 3, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 2, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'E', 5, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'B', 4, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 9, 14, 181),
('2016-5-8', 37.00, 'Botteghino', 'F', 5, 14, 181),
('2012-1-28', 49.00, 'Botteghino', 'E', 7, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'B', 1, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'B', 6, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'A', 4, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'B', 4, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'A', 1, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 2, 15, 182),
('2012-1-28', 49.00, 'Online', 'B', 1, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'E', 6, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'E', 6, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'A', 3, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'B', 3, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 6, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 9, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 2, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 2, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 3, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'B', 1, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'F', 2, 15, 182),
('2012-1-28', 49.00, 'Botteghino', 'C', 1, 15, 182),
('2017-7-15', 46.00, 'Botteghino', 'A', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'F', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'A', 8, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'B', 7, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'E', 1, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'E', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'B', 7, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'F', 7, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'E', 1, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'E', 5, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'A', 3, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'B', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'E', 3, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'D', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'A', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'F', 1, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'D', 2, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'B', 9, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'C', 7, 13, 183),
('2017-7-15', 46.00, 'Botteghino', 'B', 5, 13, 183),
('2011-9-20', 32.00, 'Botteghino', 'C', 6, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'E', 6, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 7, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'B', 7, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 7, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 4, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'E', 1, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'A', 5, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'E', 8, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'A', 9, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'D', 1, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'D', 3, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'E', 8, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 8, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 7, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 7, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 9, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'F', 7, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'E', 5, 11, 184),
('2011-9-20', 32.00, 'Botteghino', 'C', 3, 11, 184),
('2017-6-5', 40.00, 'Botteghino', 'E', 1, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'B', 8, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'B', 3, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'D', 1, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'E', 7, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'B', 4, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'E', 6, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'A', 8, 9, 185),
('2017-6-5', 40.00, 'Prenotato', 'E', 3, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'F', 9, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'E', 7, 9, 185),
('2017-6-5', 40.00, 'Online', 'D', 3, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'B', 4, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'C', 9, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'F', 9, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'A', 2, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'F', 7, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'F', 3, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'E', 8, 9, 185),
('2017-6-5', 40.00, 'Botteghino', 'B', 5, 9, 185),
('2005-11-4', 50.00, 'Botteghino', 'F', 9, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'A', 9, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'F', 6, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'E', 5, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'D', 3, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'A', 3, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'C', 1, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'E', 5, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'B', 4, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'A', 5, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'A', 2, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'E', 6, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'C', 2, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'E', 4, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'E', 5, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'F', 3, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'C', 6, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'B', 2, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'B', 3, 13, 186),
('2005-11-4', 50.00, 'Botteghino', 'E', 4, 13, 186),
('2008-6-15', 37.00, 'Botteghino', 'D', 8, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'C', 2, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'A', 4, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'D', 5, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'F', 1, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'E', 2, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'F', 2, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'D', 4, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'C', 3, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'D', 7, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'F', 2, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'E', 5, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'B', 9, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'D', 3, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'E', 3, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'F', 4, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'C', 1, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'B', 8, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'F', 5, 13, 187),
('2008-6-15', 37.00, 'Botteghino', 'A', 4, 13, 187),
('2004-9-17', 41.00, 'Botteghino', 'F', 2, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'A', 4, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'E', 6, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'B', 8, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'D', 6, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'E', 4, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'E', 9, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'C', 1, 5, 188),
('2004-9-17', 41.00, 'Botteghino', 'B', 6, 5, 188),
