('2019-7-5', 30.00, 'Prenotato', 'B', 7, 14, 1),
('2014-12-5', 45.00, 'Botteghino', 'C', 9, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'A', 2, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'C', 3, 4, 131),
('2014-12-5', 45.00, 'Online', 'F', 8, 4, 131),
('2014-12-5', 45.00, 'Botteghino', 'D', 3, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'A', 3, 4, 131),
('2014-12-5', 45.00, 'Online', 'E', 7, 4, 131),
('2014-12-5', 45.00, 'Online', 'E', 6, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'A', 3, 4, 131),
('2014-12-5', 45.00, 'Botteghino', 'B', 6, 4, 131),
('2014-12-5', 45.00, 'Botteghino', 'D', 8, 4, 131),
('2014-12-5', 45.00, 'Botteghino', 'C', 2, 4, 131),
('2014-12-5', 45.00, 'Online', 'E', 2, 4, 131),
('2014-12-5', 45.00, 'Botteghino', 'D', 1, 4, 131),
('2014-12-5', 45.00, 'Online', 'D', 8, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'D', 8, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'B', 8, 4, 131),
('2014-12-5', 45.00, 'Online', 'C', 3, 4, 131),
('2014-12-5', 45.00, 'Prenotato', 'C', 9, 4, 131),
('2007-5-17', 44.00, 'Online', 'E', 6, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'C', 8, 7, 132),
('2007-5-17', 44.00, 'Botteghino', 'A', 4, 7, 132),
('2007-5-17', 44.00, 'Online', 'B', 9, 7, 132),
('2007-5-17', 44.00, 'Online', 'B', 4, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'D', 5, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'D', 3, 7, 132),
('2007-5-17', 44.00, 'Online', 'C', 6, 7, 132),
('2007-5-17', 44.00, 'Online', 'B', 7, 7, 132),
('2007-5-17', 44.00, 'Botteghino', 'D', 3, 7, 132),
('2007-5-17', 44.00, 'Botteghino', 'A', 7, 7, 132),
('2007-5-17', 44.00, 'Botteghino', 'C', 5, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'B', 4, 7, 132),
('2007-5-17', 44.00, 'Botteghino', 'A', 6, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'B', 2, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'E', 6, 7, 132),
('2007-5-17', 44.00, 'Botteghino', 'D', 5, 7, 132),
('2007-5-17', 44.00, 'Online', 'C', 9, 7, 132),
('2007-5-17', 44.00, 'Online', 'D', 3, 7, 132),
('2007-5-17', 44.00, 'Prenotato', 'D', 7, 7, 132),
('2010-6-7', 45.00, 'Online', 'E', 7, 14, 133),
('2010-6-7', 45.00, 'Online', 'B', 6, 14, 133),
('2010-6-7', 45.00, 'Prenotato', 'E', 7, 14, 133),
('2010-6-7', 45.00, 'Online', 'F', 2, 14, 133),
('2010-6-7', 45.00, 'Online', 'B', 8, 14, 133),
('2010-6-7', 45.00, 'Prenotato', 'E', 8, 14, 133),
('2010-6-7', 45.00, 'Prenotato', 'B', 5, 14, 133),
('2010-6-7', 45.00, 'Botteghino', 'F', 1, 14, 133),
('2010-6-7', 45.00, 'Online', 'B', 5, 14, 133),
('2010-6-7', 45.00, 'Online', 'F', 3, 14, 133),
('2010-6-7', 45.00, 'Online', 'D', 4, 14, 133),
('2010-6-7', 45.00, 'Botteghino', 'A', 6, 14, 133),
('2010-6-7', 45.00, 'Online', 'E', 9, 14, 133),
('2010-6-7', 45.00, 'Online', 'F', 3, 14, 133),
('2010-6-7', 45.00, 'Botteghino', 'C', 7, 14, 133),
('2010-6-7', 45.00, 'Botteghino', 'D', 7, 14, 133),
('2010-6-7', 45.00, 'Online', 'B', 8, 14, 133),
('2010-6-7', 45.00, 'Prenotato', 'B', 5, 14, 133),
('2010-6-7', 45.00, 'Online', 'F', 1, 14, 133),
('2010-6-7', 45.00, 'Botteghino', 'E', 8, 14, 133),
('2020-7-15', 41.00, 'Prenotato', 'F', 8, 13, 134),
('2020-7-15', 41.00, 'Botteghino', 'B', 6, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'A', 8, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'D', 9, 13, 134),
('2020-7-15', 41.00, 'Online', 'C', 4, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'E', 3, 13, 134),
('2020-7-15', 41.00, 'Botteghino', 'E', 1, 13, 134),
('2020-7-15', 41.00, 'Online', 'E', 6, 13, 134),
('2020-7-15', 41.00, 'Online', 'B', 3, 13, 134),
('2020-7-15', 41.00, 'Online', 'B', 3, 13, 134),
('2020-7-15', 41.00, 'Online', 'D', 9, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'A', 4, 13, 134),
('2020-7-15', 41.00, 'Botteghino', 'A', 3, 13, 134),
('2020-7-15', 41.00, 'Botteghino', 'C', 7, 13, 134),
('2020-7-15', 41.00, 'Online', 'C', 3, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'B', 3, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'E', 8, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'E', 9, 13, 134),
('2020-7-15', 41.00, 'Prenotato', 'C', 3, 13, 134),
('2020-7-15', 41.00, 'Botteghino', 'C', 6, 13, 134),
('2014-4-23', 39.00, 'Botteghino', 'F', 7, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'A', 6, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'F', 4, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'F', 8, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'C', 8, 15, 135),
('2014-4-23', 39.00, 'Online', 'D', 1, 15, 135),
('2014-4-23', 39.00, 'Online', 'B', 2, 15, 135),
('2014-4-23', 39.00, 'Online', 'D', 7, 15, 135),
('2014-4-23', 39.00, 'Online', 'A', 5, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'E', 9, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'A', 4, 15, 135),
('2014-4-23', 39.00, 'Botteghino', 'C', 2, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'E', 7, 15, 135),
('2014-4-23', 39.00, 'Botteghino', 'A', 9, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'D', 7, 15, 135),
('2014-4-23', 39.00, 'Botteghino', 'D', 6, 15, 135),
('2014-4-23', 39.00, 'Online', 'B', 4, 15, 135),
('2014-4-23', 39.00, 'Prenotato', 'F', 5, 15, 135),
('2014-4-23', 39.00, 'Botteghino', 'F', 7, 15, 135),
('2014-4-23', 39.00, 'Online', 'D', 8, 15, 135),
('2007-10-15', 49.00, 'Botteghino', 'A', 3, 4, 136),
('2007-10-15', 49.00, 'Botteghino', 'B', 1, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'C', 3, 4, 136),
('2007-10-15', 49.00, 'Botteghino', 'A', 6, 4, 136),
('2007-10-15', 49.00, 'Botteghino', 'E', 6, 4, 136),
('2007-10-15', 49.00, 'Botteghino', 'E', 3, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'F', 8, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'C', 2, 4, 136),
('2007-10-15', 49.00, 'Online', 'D', 3, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'C', 3, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'A', 6, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'E', 2, 4, 136),
('2007-10-15', 49.00, 'Online', 'C', 2, 4, 136),
('2007-10-15', 49.00, 'Botteghino', 'F', 1, 4, 136),
('2007-10-15', 49.00, 'Online', 'C', 6, 4, 136),
('2007-10-15', 49.00, 'Online', 'E', 6, 4, 136),
('2007-10-15', 49.00, 'Botteghino', 'A', 1, 4, 136),
('2007-10-15', 49.00, 'Online', 'C', 8, 4, 136),
('2007-10-15', 49.00, 'Online', 'D', 8, 4, 136),
('2007-10-15', 49.00, 'Prenotato', 'A', 4, 4, 136),
('2018-5-27', 33.00, 'Botteghino', 'D', 9, 14, 137),
('2018-5-27', 33.00, 'Online', 'D', 2, 14, 137),
('2018-5-27', 33.00, 'Botteghino', 'E', 1, 14, 137),
('2018-5-27', 33.00, 'Online', 'A', 1, 14, 137),
('2018-5-27', 33.00, 'Prenotato', 'C', 2, 14, 137),
('2018-5-27', 33.00, 'Online', 'B', 8, 14, 137),
('2018-5-27', 33.00, 'Botteghino', 'C', 8, 14, 137),
('2018-5-27', 33.00, 'Online', 'A', 2, 14, 137),
('2018-5-27', 33.00, 'Online', 'E', 3, 14, 137),
('2018-5-27', 33.00, 'Online', 'D', 1, 14, 137),
('2018-5-27', 33.00, 'Online', 'B', 2, 14, 137),
('2018-5-27', 33.00, 'Online', 'C', 8, 14, 137),
('2018-5-27', 33.00, 'Online', 'B', 5, 14, 137),
('2018-5-27', 33.00, 'Botteghino', 'F', 6, 14, 137),
('2018-5-27', 33.00, 'Prenotato', 'D', 3, 14, 137),
('2018-5-27', 33.00, 'Online', 'A', 2, 14, 137),
('2018-5-27', 33.00, 'Online', 'F', 5, 14, 137),
('2018-5-27', 33.00, 'Prenotato', 'B', 2, 14, 137),
('2018-5-27', 33.00, 'Online', 'C', 1, 14, 137),
('2018-5-27', 33.00, 'Prenotato', 'D', 6, 14, 137),
('2002-2-23', 48.00, 'Botteghino', 'F', 7, 14, 138),
('2002-2-23', 48.00, 'Online', 'C', 5, 14, 138),
('2002-2-23', 48.00, 'Online', 'C', 7, 14, 138),
('2002-2-23', 48.00, 'Botteghino', 'E', 9, 14, 138),
('2002-2-23', 48.00, 'Prenotato', 'B', 5, 14, 138),
('2002-2-23', 48.00, 'Botteghino', 'F', 4, 14, 138),
('2002-2-23', 48.00, 'Botteghino', 'F', 3, 14, 138),
('2002-2-23', 48.00, 'Online', 'D', 2, 14, 138),
('2002-2-23', 48.00, 'Online', 'A', 2, 14, 138),
('2002-2-23', 48.00, 'Online', 'F', 7, 14, 138),
('2002-2-23', 48.00, 'Online', 'D', 6, 14, 138),
('2002-2-23', 48.00, 'Prenotato', 'C', 5, 14, 138),
('2002-2-23', 48.00, 'Online', 'A', 9, 14, 138),
('2002-2-23', 48.00, 'Online', 'E', 1, 14, 138),
('2002-2-23', 48.00, 'Prenotato', 'C', 7, 14, 138),
('2002-2-23', 48.00, 'Prenotato', 'C', 6, 14, 138),
('2002-2-23', 48.00, 'Prenotato', 'E', 2, 14, 138),
('2002-2-23', 48.00, 'Online', 'C', 9, 14, 138),
('2002-2-23', 48.00, 'Botteghino', 'F', 2, 14, 138),
('2002-2-23', 48.00, 'Online', 'F', 7, 14, 138),
('2009-9-24', 35.00, 'Online', 'A', 8, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'C', 1, 2, 139),
('2009-9-24', 35.00, 'Botteghino', 'A', 4, 2, 139),
('2009-9-24', 35.00, 'Botteghino', 'F', 1, 2, 139),
('2009-9-24', 35.00, 'Online', 'E', 7, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'C', 9, 2, 139),
('2009-9-24', 35.00, 'Botteghino', 'B', 1, 2, 139),
('2009-9-24', 35.00, 'Online', 'B', 9, 2, 139),
('2009-9-24', 35.00, 'Online', 'D', 7, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'E', 7, 2, 139),
('2009-9-24', 35.00, 'Botteghino', 'F', 8, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'B', 8, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'D', 4, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'A', 8, 2, 139),
('2009-9-24', 35.00, 'Online', 'E', 9, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'B', 1, 2, 139),
('2009-9-24', 35.00, 'Botteghino', 'D', 6, 2, 139),
('2009-9-24', 35.00, 'Online', 'D', 5, 2, 139),
('2009-9-24', 35.00, 'Online', 'D', 1, 2, 139),
('2009-9-24', 35.00, 'Prenotato', 'E', 3, 2, 139),
('2005-9-23', 45.00, 'Online', 'F', 6, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'A', 2, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'D', 2, 9, 140),
('2005-9-23', 45.00, 'Online', 'D', 2, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'B', 8, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'D', 4, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'E', 8, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'A', 7, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'B', 1, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'A', 2, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'E', 3, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'D', 1, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'F', 1, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'A', 8, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'D', 8, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'C', 7, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'D', 4, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'C', 3, 9, 140),
('2005-9-23', 45.00, 'Botteghino', 'D', 4, 9, 140),
('2005-9-23', 45.00, 'Prenotato', 'F', 5, 9, 140),
('2007-6-15', 41.00, 'Prenotato', 'D', 2, 2, 141),
('2007-6-15', 41.00, 'Prenotato', 'C', 7, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'D', 6, 2, 141),
('2007-6-15', 41.00, 'Prenotato', 'E', 8, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'D', 2, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'B', 2, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'D', 7, 2, 141),
('2007-6-15', 41.00, 'Prenotato', 'C', 3, 2, 141),
('2007-6-15', 41.00, 'Online', 'B', 5, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'D', 9, 2, 141),
('2007-6-15', 41.00, 'Prenotato', 'A', 4, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'E', 7, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'B', 5, 2, 141),
('2007-6-15', 41.00, 'Online', 'C', 3, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'B', 3, 2, 141),
('2007-6-15', 41.00, 'Prenotato', 'C', 9, 2, 141),
('2007-6-15', 41.00, 'Online', 'F', 7, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'F', 8, 2, 141),
('2007-6-15', 41.00, 'Botteghino', 'D', 5, 2, 141),
('2007-6-15', 41.00, 'Online', 'B', 6, 2, 141),
('2021-5-12', 38.00, 'Botteghino', 'A', 6, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'C', 8, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'E', 5, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'F', 5, 2, 142),
('2021-5-12', 38.00, 'Online', 'A', 6, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'B', 8, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'F', 7, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'F', 2, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'A', 3, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'D', 8, 2, 142),
('2021-5-12', 38.00, 'Online', 'E', 3, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'F', 1, 2, 142),
('2021-5-12', 38.00, 'Online', 'A', 9, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'C', 6, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'E', 9, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'C', 1, 2, 142),
('2021-5-12', 38.00, 'Prenotato', 'D', 9, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'C', 7, 2, 142),
('2021-5-12', 38.00, 'Botteghino', 'E', 4, 2, 142),
('2021-5-12', 38.00, 'Online', 'C', 6, 2, 142),
('2016-1-2', 34.00, 'Online', 'D', 2, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'D', 1, 8, 143),
('2016-1-2', 34.00, 'Prenotato', 'E', 5, 8, 143),
('2016-1-2', 34.00, 'Prenotato', 'D', 7, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'A', 4, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'A', 8, 8, 143),
('2016-1-2', 34.00, 'Online', 'D', 5, 8, 143),
('2016-1-2', 34.00, 'Online', 'A', 2, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'D', 9, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'F', 1, 8, 143),
('2016-1-2', 34.00, 'Online', 'C', 9, 8, 143),
('2016-1-2', 34.00, 'Online', 'B', 3, 8, 143),
('2016-1-2', 34.00, 'Online', 'C', 9, 8, 143),
('2016-1-2', 34.00, 'Online', 'C', 6, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'D', 8, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'D', 8, 8, 143),
('2016-1-2', 34.00, 'Prenotato', 'E', 5, 8, 143),
('2016-1-2', 34.00, 'Prenotato', 'B', 5, 8, 143),
('2016-1-2', 34.00, 'Botteghino', 'B', 3, 8, 143),
('2016-1-2', 34.00, 'Online', 'C', 8, 8, 143),
('2013-8-14', 46.00, 'Online', 'F', 7, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'F', 7, 4, 144),
('2013-8-14', 46.00, 'Online', 'F', 6, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'C', 9, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'E', 9, 4, 144),
('2013-8-14', 46.00, 'Prenotato', 'B', 6, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'A', 2, 4, 144),
('2013-8-14', 46.00, 'Online', 'F', 1, 4, 144),
('2013-8-14', 46.00, 'Online', 'E', 4, 4, 144),
('2013-8-14', 46.00, 'Prenotato', 'E', 5, 4, 144),
('2013-8-14', 46.00, 'Online', 'F', 1, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'B', 6, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'E', 9, 4, 144),
('2013-8-14', 46.00, 'Online', 'B', 2, 4, 144),
('2013-8-14', 46.00, 'Prenotato', 'D', 7, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'A', 8, 4, 144),
('2013-8-14', 46.00, 'Online', 'F', 8, 4, 144),
('2013-8-14', 46.00, 'Online', 'F', 2, 4, 144),
('2013-8-14', 46.00, 'Online', 'F', 5, 4, 144),
('2013-8-14', 46.00, 'Botteghino', 'F', 7, 4, 144),
('2019-10-20', 49.00, 'Prenotato', 'D', 3, 3, 145),
('2019-10-20', 49.00, 'Online', 'E', 9, 3, 145),
('2019-10-20', 49.00, 'Prenotato', 'B', 5, 3, 145),
('2019-10-20', 49.00, 'Prenotato', 'B', 1, 3, 145),
('2019-10-20', 49.00, 'Botteghino', 'B', 4, 3, 145),
('2019-10-20', 49.00, 'Online', 'C', 1, 3, 145),
('2019-10-20', 49.00, 'Online', 'A', 3, 3, 145),
('2019-10-20', 49.00, 'Online', 'C', 6, 3, 145),
('2019-10-20', 49.00, 'Botteghino', 'C', 3, 3, 145),
('2019-10-20', 49.00, 'Botteghino', 'B', 7, 3, 145),
('2019-10-20', 49.00, 'Online', 'F', 2, 3, 145),
('2019-10-20', 49.00, 'Botteghino', 'E', 5, 3, 145),
('2019-10-20', 49.00, 'Botteghino', 'B', 1, 3, 145),
('2019-10-20', 49.00, 'Online', 'C', 2, 3, 145),
('2019-10-20', 49.00, 'Prenotato', 'E', 2, 3, 145),
('2019-10-20', 49.00, 'Prenotato', 'A', 8, 3, 145),
('2019-10-20', 49.00, 'Online', 'B', 9, 3, 145),
('2019-10-20', 49.00, 'Botteghino', 'C', 8, 3, 145),
('2019-10-20', 49.00, 'Online', 'C', 4, 3, 145),
('2019-10-20', 49.00, 'Online', 'D', 5, 3, 145),
('2018-2-10', 41.00, 'Online', 'E', 2, 15, 146),
('2018-2-10', 41.00, 'Botteghino', 'D', 3, 15, 146),
('2018-2-10', 41.00, 'Prenotato', 'F', 6, 15, 146),
('2018-2-10', 41.00, 'Prenotato', 'D', 9, 15, 146),
('2018-2-10', 41.00, 'Botteghino', 'D', 8, 15, 146),
('2018-2-10', 41.00, 'Online', 'D', 7, 15, 146),
('2018-2-10', 41.00, 'Online', 'B', 1, 15, 146),
('2018-2-10', 41.00, 'Online', 'B', 7, 15, 146),
('2018-2-10', 41.00, 'Online', 'C', 5, 15, 146),
('2018-2-10', 41.00, 'Online', 'A', 7, 15, 146),
('2018-2-10', 41.00, 'Botteghino', 'E', 3, 15, 146),
('2018-2-10', 41.00, 'Prenotato', 'B', 7, 15, 146),
('2018-2-10', 41.00, 'Prenotato', 'A', 3, 15, 146),
('2018-2-10', 41.00, 'Prenotato', 'D', 4, 15, 146),
('2018-2-10', 41.00, 'Prenotato', 'E', 6, 15, 146),
('2018-2-10', 41.00, 'Botteghino', 'A', 8, 15, 146),
('2018-2-10', 41.00, 'Botteghino', 'E', 5, 15, 146),
('2018-2-10', 41.00, 'Botteghino', 'F', 9, 15, 146),
('2018-2-10', 41.00, 'Online', 'E', 6, 15, 146),
('2018-2-10', 41.00, 'Online', 'F', 6, 15, 146),
('2007-4-20', 41.00, 'Botteghino', 'D', 7, 6, 147),
('2007-4-20', 41.00, 'Online', 'A', 1, 6, 147),
('2007-4-20', 41.00, 'Online', 'B', 7, 6, 147),
('2007-4-20', 41.00, 'Online', 'E', 4, 6, 147),
('2007-4-20', 41.00, 'Prenotato', 'A', 2, 6, 147),
('2007-4-20', 41.00, 'Online', 'B', 7, 6, 147),
('2007-4-20', 41.00, 'Online', 'E', 7, 6, 147),
('2007-4-20', 41.00, 'Online', 'D', 4, 6, 147),
('2007-4-20', 41.00, 'Botteghino', 'B', 8, 6, 147),
('2007-4-20', 41.00, 'Prenotato', 'F', 9, 6, 147),
('2007-4-20', 41.00, 'Online', 'E', 5, 6, 147),
('2007-4-20', 41.00, 'Online', 'A', 4, 6, 147),
('2007-4-20', 41.00, 'Botteghino', 'B', 9, 6, 147),
('2007-4-20', 41.00, 'Online', 'C', 4, 6, 147),
('2007-4-20', 41.00, 'Prenotato', 'A', 9, 6, 147),
('2007-4-20', 41.00, 'Prenotato', 'D', 8, 6, 147),
('2007-4-20', 41.00, 'Online', 'B', 4, 6, 147),
('2007-4-20', 41.00, 'Botteghino', 'F', 7, 6, 147),
('2007-4-20', 41.00, 'Online', 'B', 6, 6, 147),
('2007-4-20', 41.00, 'Online', 'B', 1, 6, 147),
('2019-2-4', 40.00, 'Online', 'A', 8, 11, 148),
('2019-2-4', 40.00, 'Online', 'A', 4, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'B', 9, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'C', 4, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'D', 1, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'D', 4, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'E', 1, 11, 148),
('2019-2-4', 40.00, 'Online', 'B', 2, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'E', 4, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'F', 6, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'A', 2, 11, 148),
('2019-2-4', 40.00, 'Online', 'D', 2, 11, 148),
('2019-2-4', 40.00, 'Online', 'D', 5, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'D', 8, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'F', 9, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'E', 6, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'B', 6, 11, 148),
('2019-2-4', 40.00, 'Prenotato', 'C', 2, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'B', 1, 11, 148),
('2019-2-4', 40.00, 'Botteghino', 'F', 6, 11, 148),
('2018-1-13', 46.00, 'Prenotato', 'E', 5, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'A', 9, 7, 149),
('2018-1-13', 46.00, 'Online', 'C', 3, 7, 149),
('2018-1-13', 46.00, 'Online', 'E', 6, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'A', 3, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'B', 3, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'E', 1, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'B', 9, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'B', 3, 7, 149),
('2018-1-13', 46.00, 'Online', 'A', 1, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'A', 5, 7, 149),
('2018-1-13', 46.00, 'Online', 'D', 6, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'D', 4, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'D', 7, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'F', 8, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'C', 9, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'F', 1, 7, 149),
('2018-1-13', 46.00, 'Prenotato', 'D', 2, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'D', 8, 7, 149),
('2018-1-13', 46.00, 'Botteghino', 'B', 7, 7, 149),
('2002-8-26', 44.00, 'Botteghino', 'C', 3, 7, 150),
('2002-8-26', 44.00, 'Online', 'D', 5, 7, 150),
('2002-8-26', 44.00, 'Online', 'F', 7, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'F', 8, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'D', 9, 7, 150),
('2002-8-26', 44.00, 'Botteghino', 'E', 9, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'C', 1, 7, 150),
('2002-8-26', 44.00, 'Online', 'D', 1, 7, 150),
('2002-8-26', 44.00, 'Botteghino', 'B', 7, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'A', 7, 7, 150),
('2002-8-26', 44.00, 'Botteghino', 'B', 7, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'C', 8, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'D', 3, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'B', 4, 7, 150),
('2002-8-26', 44.00, 'Botteghino', 'C', 5, 7, 150),
('2002-8-26', 44.00, 'Online', 'D', 2, 7, 150),
('2002-8-26', 44.00, 'Online', 'F', 7, 7, 150),
('2002-8-26', 44.00, 'Online', 'F', 8, 7, 150),
('2002-8-26', 44.00, 'Online', 'D', 1, 7, 150),
('2002-8-26', 44.00, 'Prenotato', 'C', 5, 7, 150),
('2012-11-13', 31.00, 'Prenotato', 'E', 8, 4, 151),
('2012-11-13', 31.00, 'Prenotato', 'F', 6, 4, 151),
('2012-11-13', 31.00, 'Botteghino', 'F', 5, 4, 151),
('2012-11-13', 31.00, 'Online', 'E', 2, 4, 151),
('2012-11-13', 31.00, 'Prenotato', 'A', 2, 4, 151),
('2012-11-13', 31.00, 'Botteghino', 'D', 2, 4, 151),
('2012-11-13', 31.00, 'Prenotato', 'C', 4, 4, 151),
('2012-11-13', 31.00, 'Botteghino', 'E', 6, 4, 151),
('2012-11-13', 31.00, 'Prenotato', 'D', 7, 4, 151),
('2012-11-13', 31.00, 'Prenotato', 'E', 7, 4, 151),
('2012-11-13', 31.00, 'Prenotato', 'B', 4, 4, 151),
('2012-11-13', 31.00, 'Botteghino', 'C', 5, 4, 151),
